word,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
an,a,a,on,NA,TRUE,NA,quantifiers,function_words
an,a,a,adv,NA,TRUE,27,quantifiers,function_words
an,a,a,adv,NA,TRUE,NA,quantifiers,function_words
an,a,a,sing,NA,TRUE,27,quantifiers,function_words
an,a,a,sing,NA,TRUE,NA,quantifiers,function_words
an,an,NA,NA,NA,FALSE,NA,NA,NA
cake,cake,cake,n,NA,TRUE,22,food_drink,nouns
cake,cake,cake,v,NA,TRUE,22,food_drink,nouns
chicken,chicken,chicken,n,NA,FALSE,NA,NA,NA
chicken,chicken,chicken,v,NA,FALSE,NA,NA,NA
clean,clean,clean,adj,NA,FALSE,NA,NA,NA
clean,clean,clean,v,NA,FALSE,NA,NA,NA
clean,clean,clean,part,NA,FALSE,NA,NA,NA
clean,clean,clean,n,gerund,FALSE,NA,NA,NA
diamond,diamond,diamond,n,NA,FALSE,NA,NA,NA
eighteen,eighteen,eighteen,det,num,FALSE,NA,NA,NA
hat,hat,hat,n,NA,TRUE,19,clothing,nouns
nineteen,nineteen,nineteen,det,num,FALSE,NA,NA,NA
pig,pig,pig,n,NA,TRUE,21,animals,nouns
pig,pig,pig,v,NA,TRUE,21,animals,nouns
square,square,square,n,NA,FALSE,NA,NA,NA
square,square,square,adj,NA,FALSE,NA,NA,NA
square,square,square,adv,NA,FALSE,NA,NA,NA
square,square,square,v,NA,FALSE,NA,NA,NA
squish,squish,squish,v,NA,FALSE,NA,NA,NA
squish,squish,squish,adj,NA,FALSE,NA,NA,NA
squish,squish,squish,part,NA,FALSE,NA,NA,NA
triangle,triangle,triangle,n,NA,FALSE,NA,NA,NA
triangle,triangle,triangle,adj,NA,FALSE,NA,NA,NA
dorothy,dorothy,dorothy,n,prop,FALSE,NA,NA,NA
e,e,e,n,let,FALSE,NA,NA,NA
e,eis,NA,NA,NA,FALSE,NA,NA,NA
papa,papa,papa,n,prop,FALSE,NA,NA,NA
telly,telly,telly,n,prop,FALSE,NA,NA,NA
black,black,black,adj,NA,TRUE,26,descriptive_words,adjectives
black,black,black,n,NA,TRUE,26,descriptive_words,adjectives
black,black,black,v,NA,TRUE,26,descriptive_words,adjectives
brown,brown,brown,adj,NA,TRUE,27,descriptive_words,adjectives
brown,brown,brown,v,NA,TRUE,27,descriptive_words,adjectives
brown,brown,brown,n,NA,TRUE,27,descriptive_words,adjectives
brown,brown about,NA,NA,NA,FALSE,NA,NA,NA
eleven,eleven,eleven,det,num,FALSE,NA,NA,NA
his,his,his,det,poss,TRUE,30,pronouns,function_words
pin,pin,pin,n,NA,FALSE,NA,NA,NA
pin,pin,pin,v,NA,FALSE,NA,NA,NA
pink,pink,pink,adj,NA,FALSE,NA,NA,NA
pink,pink,pink,n,NA,FALSE,NA,NA,NA
press,press,press,n,NA,FALSE,NA,NA,NA
press,press,press,v,NA,FALSE,NA,NA,NA
press,press,press,part,NA,FALSE,NA,NA,NA
seeds,seed,seed,n,NA,FALSE,NA,NA,NA
seeds,seed,seed,v,NA,FALSE,NA,NA,NA
seventeen,seventeen,seventeen,det,num,FALSE,NA,NA,NA
shoes,shoe,shoe,n,NA,TRUE,16,clothing,nouns
stay,stay,stay,n,NA,TRUE,26,action_words,verbs
stay,stay,stay,cop,NA,TRUE,26,action_words,verbs
stay,stay,stay,part,NA,TRUE,26,action_words,verbs
thirteen,thirteen,thirteen,det,num,FALSE,NA,NA,NA
twenty,twenty,twenty,det,num,FALSE,NA,NA,NA
woah,woah,woah,co,NA,FALSE,NA,NA,NA
auntie,auntie,auntie,n,prop,FALSE,NA,NA,NA
beans,beans,bean,n,NA,TRUE,24,food_drink,nouns
cards,card,card,n,NA,FALSE,NA,NA,NA
fifteen,fifteen,fifteen,det,num,FALSE,NA,NA,NA
fourteen,fourteen,fourteen,det,num,FALSE,NA,NA,NA
guy,guy,guy,n,NA,FALSE,NA,NA,NA
oval,oval,oval,adj,NA,FALSE,NA,NA,NA
oval,oval,oval,n,NA,FALSE,NA,NA,NA
sixteen,sixteen,sixteen,det,num,FALSE,NA,NA,NA
snake,snake,snake,n,NA,FALSE,NA,NA,NA
truck,truck,truck,n,NA,TRUE,19,vehicles,nouns
truck,truck,truck,v,NA,TRUE,19,vehicles,nouns
white,white,white,adj,NA,TRUE,27,descriptive_words,adjectives
white,white,white,n,NA,TRUE,27,descriptive_words,adjectives
santa,santa,santa,n,prop,FALSE,NA,NA,NA
again,again,again,adv,NA,FALSE,NA,NA,NA
alright,alright,alright,co,NA,FALSE,NA,NA,NA
alright,alright,alright,adj,NA,FALSE,NA,NA,NA
bag,bag,bag,n,NA,FALSE,NA,NA,NA
basket,basket,basket,n,NA,TRUE,25,household,nouns
bell,bell,bell,n,NA,FALSE,NA,NA,NA
better,better,NA,NA,NA,TRUE,27,descriptive_words,adjectives
bike,bike,bike,n,NA,FALSE,NA,NA,NA
bike,bike,bike,v,NA,FALSE,NA,NA,NA
box,box,box,n,NA,TRUE,22,household,nouns
box,box,box,v,NA,TRUE,22,household,nouns
brush,brush,brush,n,NA,FALSE,NA,NA,NA
brush,brush,brush,v,NA,FALSE,NA,NA,NA
brush,brush,brush,part,NA,FALSE,NA,NA,NA
bus,bus,bus,n,NA,TRUE,21,vehicles,nouns
butterfly,butterfly,butter+fly,n,NA,TRUE,23,animals,nouns
cat,cat,cat,n,NA,TRUE,18,animals,nouns
cream,cream,cream,n,NA,FALSE,NA,NA,NA
cream,cream,cream,adj,NA,FALSE,NA,NA,NA
cup,cup,cup,n,NA,TRUE,20,household,nouns
cup,cup,cup,v,NA,TRUE,20,household,nouns
drop,drop,drop,n,NA,TRUE,26,action_words,verbs
drop,drop,drop,v,NA,TRUE,26,action_words,verbs
drop,drop,drop,part,NA,TRUE,26,action_words,verbs
engine,engine,engine,n,NA,FALSE,NA,NA,NA
everybody,everybody,everybody,pro,indef,FALSE,NA,NA,NA
fish,fish,fish,n,NA,FALSE,NA,NA,NA
fish,fish,fish,adj,NA,FALSE,NA,NA,NA
fish,fish,fish,v,NA,FALSE,NA,NA,NA
fish,fish,fish,part,NA,FALSE,NA,NA,NA
flag,flag,flag,n,NA,TRUE,26,outside,nouns
flower,flower,flower,n,NA,TRUE,21,outside,nouns
flower,flower,flower,v,NA,TRUE,21,outside,nouns
get,get,get,aux,NA,TRUE,24,action_words,verbs
get,get,get,v,NA,TRUE,24,action_words,verbs
get,get,get,part,NA,TRUE,24,action_words,verbs
get,get,get,n,gerund,TRUE,24,action_words,verbs
giraffe,giraffe,giraffe,n,NA,TRUE,24,animals,nouns
glove,gloves,glove,n,NA,TRUE,27,clothing,nouns
glove,gloves,glove,v,NA,TRUE,27,clothing,nouns
gobble,gobble,gobble,v,NA,FALSE,NA,NA,NA
grass,grass,grass,n,NA,TRUE,23,outside,nouns
have,have,have,v,NA,TRUE,26,action_words,verbs
have,have,have,mod,aux,TRUE,26,action_words,verbs
have,have,have,aux,NA,TRUE,26,action_words,verbs
have,have,have,part,NA,TRUE,26,action_words,verbs
have,have,have,n,gerund,TRUE,26,action_words,verbs
heart,heart,heart,n,NA,FALSE,NA,NA,NA
him,him,him,pro,obj,TRUE,29,pronouns,function_words
horse,horse,horse,n,NA,TRUE,21,animals,nouns
horsie,horsie,NA,NA,NA,FALSE,NA,NA,NA
lion,lion,lion,n,NA,TRUE,23,animals,nouns
make,make,make,v,NA,TRUE,26,action_words,verbs
make,make,make,part,NA,TRUE,26,action_words,verbs
make,make,make,n,gerund,TRUE,26,action_words,verbs
mouse,mouse,mouse,n,NA,TRUE,23,animals,nouns
name,name,name,n,NA,FALSE,NA,NA,NA
name,name,name,v,NA,FALSE,NA,NA,NA
name,name,name,part,NA,FALSE,NA,NA,NA
neigh,neigh,neigh,on,NA,FALSE,NA,NA,NA
neigh,neigh,neigh,v,NA,FALSE,NA,NA,NA
paint,paint,paint,n,NA,FALSE,NA,NA,NA
paint,paint,paint,v,NA,FALSE,NA,NA,NA
paint,paint,paint,part,NA,FALSE,NA,NA,NA
paints,paint,paint,n,NA,FALSE,NA,NA,NA
paints,paint,paint,v,NA,FALSE,NA,NA,NA
paints,paint,paint,part,NA,FALSE,NA,NA,NA
picture,picture,picture,n,NA,TRUE,24,household,nouns
picture,picture,picture,v,NA,TRUE,24,household,nouns
push,push,push,n,NA,TRUE,24,action_words,verbs
push,push,push,v,NA,TRUE,24,action_words,verbs
push,push,push,part,NA,TRUE,24,action_words,verbs
put,put,put,v,NA,TRUE,26,action_words,verbs
put,put,put,part,NA,TRUE,26,action_words,verbs
put,put,put,n,gerund,TRUE,26,action_words,verbs
rabbit,rabbit,rabbit,n,NA,FALSE,NA,NA,NA
rocket,rocket,rocket,n,NA,FALSE,NA,NA,NA
say,say,say,v,NA,TRUE,27,action_words,verbs
say,say,say,co,NA,TRUE,27,action_words,verbs
say,say,say,part,NA,TRUE,27,action_words,verbs
say,say,say,n,gerund,TRUE,27,action_words,verbs
say,say ,NA,NA,NA,FALSE,NA,NA,NA
shape,shape,shape,n,NA,FALSE,NA,NA,NA
shape,shape,shape,v,NA,FALSE,NA,NA,NA
shape,shape,shape,part,NA,FALSE,NA,NA,NA
shapes,shape,shape,n,NA,FALSE,NA,NA,NA
shapes,shape,shape,v,NA,FALSE,NA,NA,NA
shapes,shape,shape,part,NA,FALSE,NA,NA,NA
shark,shark,shark,n,NA,FALSE,NA,NA,NA
ship,ship,ship,n,NA,FALSE,NA,NA,NA
stick,stick,stick,n,NA,TRUE,24,outside,nouns
stick,stick,stick,part,NA,TRUE,24,outside,nouns
stick,stick,stick,v,NA,TRUE,24,outside,nouns
stop,stop,stop,n,NA,TRUE,23,action_words,verbs
stop,stop,stop,v,NA,TRUE,23,action_words,verbs
stop,stop,stop,part,NA,TRUE,23,action_words,verbs
switch,switch,switch,n,NA,FALSE,NA,NA,NA
switch,switch,switch,v,NA,FALSE,NA,NA,NA
switch,switch,switch,part,NA,FALSE,NA,NA,NA
them,them,them,pro,obj,TRUE,NA,pronouns,function_words
turkey,turkey,turkey,n,NA,TRUE,26,animals,nouns
umbrella,umbrella,umbrella,n,NA,FALSE,NA,NA,NA
watch,watch,watch,n,NA,FALSE,NA,NA,NA
watch,watch,watch,v,NA,FALSE,NA,NA,NA
watch,watch,watch,part,NA,FALSE,NA,NA,NA
witch,witch,witch,n,NA,FALSE,NA,NA,NA
with,with,with,prep,NA,TRUE,28,locations,function_words
caillou,caillou,caillou,n,prop,FALSE,NA,NA,NA
grammy,grammy,grammy,n,prop,FALSE,NA,NA,NA
rosie,rosie,rosie,n,prop,FALSE,NA,NA,NA
zoe,zoe,zoe,n,prop,FALSE,NA,NA,NA
books,book,book,n,NA,TRUE,16,toys,nouns
choo,choo choo,choo,on,NA,TRUE,19,sounds,other
clam,clam,clam,n,NA,FALSE,NA,NA,NA
crayon,crayon,crayon,n,NA,TRUE,23,toys,nouns
crayon,crayon,crayon,v,NA,TRUE,23,toys,nouns
cups,cup,cup,n,NA,TRUE,20,household,nouns
cups,cup,cup,v,NA,TRUE,20,household,nouns
feet,foot,foot,n,NA,TRUE,21,body_parts,nouns
feet,feet,NA,NA,NA,FALSE,NA,NA,NA
hand,hand,hand,n,NA,TRUE,21,body_parts,nouns
hand,hand,hand,v,NA,TRUE,21,body_parts,nouns
home,home,home,n,NA,TRUE,22,places,other
home,home,home,adv,NA,TRUE,22,places,other
home,home no,NA,NA,NA,FALSE,NA,NA,NA
house,house,house,n,NA,TRUE,23,places,other
house,house,house,v,NA,TRUE,23,places,other
sheep,sheep,sheep,n,NA,TRUE,23,animals,nouns
shock,shock,shock,n,NA,FALSE,NA,NA,NA
shock,shock,shock,part,NA,FALSE,NA,NA,NA
smooch,smooch,smooch,v,NA,FALSE,NA,NA,NA
snowman,snowman,snow+man,n,NA,TRUE,27,outside,nouns
throw,throw,throw,v,NA,TRUE,24,action_words,verbs
throw,throw,throw,part,NA,TRUE,24,action_words,verbs
time,time,time,n,NA,TRUE,NA,time_words,other
time,time,time,v,NA,TRUE,NA,time_words,other
wagon,wagon,wagon,n,NA,FALSE,NA,NA,NA
which,which,which,pro,rel,FALSE,NA,NA,NA
which,which,which,det,int,FALSE,NA,NA,NA
amanda,amanda,amanda,n,prop,FALSE,NA,NA,NA
am,be,be,aux,NA,TRUE,30,helping_verbs,function_words
am,be,be,cop,NA,TRUE,30,helping_verbs,function_words
am,be,be,part,NA,TRUE,30,helping_verbs,function_words
am,be,be,n,gerund,TRUE,30,helping_verbs,function_words
am,am,am,n,prop,TRUE,29,helping_verbs,function_words
are,be,be,aux,NA,TRUE,30,helping_verbs,function_words
are,be,be,cop,NA,TRUE,30,helping_verbs,function_words
are,be,be,part,NA,TRUE,30,helping_verbs,function_words
are,be,be,n,gerund,TRUE,30,helping_verbs,function_words
are,are,NA,NA,NA,TRUE,29,helping_verbs,function_words
at,at,at,prep,NA,TRUE,28,locations,function_words
banana,banana,banana,n,NA,TRUE,16,food_drink,nouns
bananas,banana,banana,n,NA,TRUE,16,food_drink,nouns
bucket,bucket,bucket,n,NA,TRUE,26,household,nouns
careful,careful,careful,co,NA,TRUE,26,descriptive_words,adjectives
dark,dark,dark,adj,NA,TRUE,26,descriptive_words,adjectives
dark,dark,dark,n,NA,TRUE,26,descriptive_words,adjectives
disappear,disappear,dis+appear,v,dis,FALSE,NA,NA,NA
disappear,disappear,dis+appear,part,dis,FALSE,NA,NA,NA
eggs,egg,egg,n,NA,TRUE,22,food_drink,nouns
eggs,egg,egg,adj,NA,TRUE,22,food_drink,nouns
face,face,face,n,NA,TRUE,24,body_parts,nouns
face,face,face,v,NA,TRUE,24,body_parts,nouns
face,face,face,part,NA,TRUE,24,body_parts,nouns
finished,finish,finish,part,NA,TRUE,28,action_words,verbs
finished,finish,finish,v,NA,TRUE,28,action_words,verbs
finished,finished,NA,NA,NA,FALSE,NA,NA,NA
fix,fix,fix,part,NA,TRUE,25,action_words,verbs
fix,fix,fix,v,NA,TRUE,25,action_words,verbs
fix,fix,fix,n,prop,TRUE,25,action_words,verbs
fixed,fixed,NA,NA,NA,FALSE,NA,NA,NA
fixed,fix,fix,part,NA,TRUE,25,action_words,verbs
fixed,fix,fix,v,NA,TRUE,25,action_words,verbs
fixed,fix,fix,n,prop,TRUE,25,action_words,verbs
flat,flat,flat,adj,NA,FALSE,NA,NA,NA
flat,flat,flat,n,NA,FALSE,NA,NA,NA
fly,fly,fly,n,NA,FALSE,NA,NA,NA
fly,fly,fly,v,NA,FALSE,NA,NA,NA
fly,fly,fly,part,NA,FALSE,NA,NA,NA
glasses,glasses,glass,n,NA,TRUE,23,household,nouns
greasy,greasy,NA,NA,NA,FALSE,NA,NA,NA
hands,hand,hand,n,NA,TRUE,21,body_parts,nouns
hands,hand,hand,v,NA,TRUE,21,body_parts,nouns
head,head,head,n,NA,TRUE,22,body_parts,nouns
head,head,head,v,NA,TRUE,22,body_parts,nouns
head,head,head,adj,NA,TRUE,22,body_parts,nouns
hee,hee,hee,co,NA,FALSE,NA,NA,NA
inside,inside,inside,adv,NA,FALSE,NA,NA,NA
inside,inside,inside,adj,NA,FALSE,NA,NA,NA
inside,inside,inside,n,NA,FALSE,NA,NA,NA
inside,inside,inside,prep,NA,FALSE,NA,NA,NA
knife,knife,knife,n,NA,TRUE,25,household,nouns
light,light,light,n,NA,FALSE,NA,NA,NA
light,light,light,adj,NA,FALSE,NA,NA,NA
light,light,light,v,NA,FALSE,NA,NA,NA
light,light,light,part,NA,FALSE,NA,NA,NA
man,man,man,n,NA,TRUE,25,people,other
mum,mum,mum,n,NA,FALSE,NA,NA,NA
mum,mum,mum,adj,NA,FALSE,NA,NA,NA
nice,nice,nice,adj,NA,TRUE,25,descriptive_words,adjectives
nice,nice,nice,adv,NA,TRUE,25,descriptive_words,adjectives
not,not,not,neg,NA,TRUE,27,quantifiers,function_words
oops,oops,oops,co,NA,FALSE,NA,NA,NA
open,open,open,adj,NA,FALSE,NA,NA,NA
open,open,open,v,NA,FALSE,NA,NA,NA
open,open,open,part,NA,FALSE,NA,NA,NA
pear,pear,pear,n,NA,FALSE,NA,NA,NA
peekaboo,peekaboo,peekaboo,co,NA,TRUE,19,games_routines,other
peekaboo,peekaboo,peekaboo,v,NA,TRUE,19,games_routines,other
pick,pick,pick,v,NA,TRUE,28,action_words,verbs
pick,pick,pick,part,NA,TRUE,28,action_words,verbs
pick,pick,pick,n,NA,TRUE,28,action_words,verbs
piece,piece,piece,n,NA,FALSE,NA,NA,NA
piece,piece,piece,v,NA,FALSE,NA,NA,NA
ready,ready,ready,adj,NA,FALSE,NA,NA,NA
ready,ready,ready,v,NA,FALSE,NA,NA,NA
rectangle,rectangle,rectangle,n,NA,FALSE,NA,NA,NA
set,set,set,v,NA,FALSE,NA,NA,NA
set,set,set,n,NA,FALSE,NA,NA,NA
set,set,set,part,NA,FALSE,NA,NA,NA
set,set ,NA,NA,NA,FALSE,NA,NA,NA
shower,shower,shower,n,NA,TRUE,24,furniture_rooms,nouns
shower,shower,shower,v,NA,TRUE,24,furniture_rooms,nouns
snakes,snake,snake,n,NA,FALSE,NA,NA,NA
so,so,so,adv,NA,TRUE,NA,connecting_words,function_words
so,so,so,conj,NA,TRUE,NA,connecting_words,function_words
so,so,so,co,NA,TRUE,NA,connecting_words,function_words
somebody,somebody,somebody,pro,indef,FALSE,NA,NA,NA
someone,someone,someone,pro,indef,FALSE,NA,NA,NA
sticker,sticker,sticker,v,NA,FALSE,NA,NA,NA
strawberry,strawberry,strawberry,n,NA,TRUE,24,food_drink,nouns
stuck,stick,stick,n,NA,TRUE,24,outside,nouns
stuck,stick,stick,part,NA,TRUE,24,outside,nouns
stuck,stick,stick,v,NA,TRUE,24,outside,nouns
stuck,stuck,NA,NA,NA,TRUE,26,descriptive_words,adjectives
table,table,table,n,NA,TRUE,23,furniture_rooms,nouns
table,table,table,v,NA,TRUE,23,furniture_rooms,nouns
then,then,then,adv,tem,TRUE,NA,connecting_words,function_words
these,these,these,pro,dem,TRUE,29,pronouns,function_words
these,these,these,det,dem,TRUE,29,pronouns,function_words
too,too,too,post,NA,TRUE,26,quantifiers,function_words
too,too,too,adv,NA,TRUE,26,quantifiers,function_words
trick,trick,trick,adj,NA,FALSE,NA,NA,NA
trick,trick,trick,n,NA,FALSE,NA,NA,NA
tricky,tricky,NA,NA,NA,FALSE,NA,NA,NA
tried,try,try,v,NA,TRUE,28,helping_verbs,function_words
tried,try,try,part,NA,TRUE,28,helping_verbs,function_words
tried,try,try,n,gerund,TRUE,28,helping_verbs,function_words
tried,tried,NA,NA,NA,FALSE,NA,NA,NA
try,try,try,v,NA,TRUE,28,helping_verbs,function_words
try,try,try,part,NA,TRUE,28,helping_verbs,function_words
try,try,try,n,gerund,TRUE,28,helping_verbs,function_words
turn,turn,turn,n,NA,FALSE,NA,NA,NA
turn,turn,turn,v,NA,FALSE,NA,NA,NA
turn,turn,turn,part,NA,FALSE,NA,NA,NA
turned,turn,turn,n,NA,FALSE,NA,NA,NA
turned,turn,turn,v,NA,FALSE,NA,NA,NA
turned,turn,turn,part,NA,FALSE,NA,NA,NA
turned,turned,NA,NA,NA,FALSE,NA,NA,NA
very,very,very,adv,NA,FALSE,NA,NA,NA
wait,wait,wait,v,NA,TRUE,26,action_words,verbs
wait,wait,wait,co,NA,TRUE,26,action_words,verbs
wait,wait,wait,part,NA,TRUE,26,action_words,verbs
wait,wait,wait,n,gerund,TRUE,26,action_words,verbs
alaska,alaska,alaska,n,prop,FALSE,NA,NA,NA
bill,bill,bill,n,prop,FALSE,NA,NA,NA
carol,carol,carol,n,prop,FALSE,NA,NA,NA
china,china,china,n,prop,FALSE,NA,NA,NA
jeff,jeff,jeff,n,prop,FALSE,NA,NA,NA
mexico,mexico,mexico,n,prop,FALSE,NA,NA,NA
animals,animal,animal,n,NA,TRUE,24,animals,nouns
aye,aye,aye,co,NA,FALSE,NA,NA,NA
baa,baa baa,baa,co,NA,TRUE,16,sounds,other
baa,baa baa,baa,on,NA,TRUE,16,sounds,other
bathroom,bathroom,bath+room,n,NA,TRUE,23,furniture_rooms,nouns
be,be,be,aux,NA,TRUE,30,helping_verbs,function_words
be,be,be,cop,NA,TRUE,30,helping_verbs,function_words
be,be,be,part,NA,TRUE,30,helping_verbs,function_words
be,be,be,n,gerund,TRUE,30,helping_verbs,function_words
bee,bee,bee,n,NA,TRUE,21,animals,nouns
bees,bee,bee,n,NA,TRUE,21,animals,nouns
biggie,biggie,NA,NA,NA,FALSE,NA,NA,NA
block,block,block,n,NA,TRUE,22,toys,nouns
block,block,block,v,NA,TRUE,22,toys,nouns
blocks,block,block,n,NA,TRUE,22,toys,nouns
blocks,block,block,v,NA,TRUE,22,toys,nouns
blues,blue,blue,adj,NA,TRUE,23,descriptive_words,adjectives
blues,blue,blue,n,NA,TRUE,23,descriptive_words,adjectives
blues,blues,NA,NA,NA,FALSE,NA,NA,NA
boats,boat,boat,n,NA,TRUE,21,vehicles,nouns
book,book,book,n,NA,TRUE,16,toys,nouns
bug,bug,bug,n,NA,TRUE,21,animals,nouns
bug,bug,bug,v,NA,TRUE,21,animals,nouns
buzz,buzz,buzz,n,NA,FALSE,NA,NA,NA
by,by,by,prep,NA,TRUE,29,locations,function_words
by,by,by,adv,NA,TRUE,29,locations,function_words
captain,captain,captain,n,NA,FALSE,NA,NA,NA
check,check,check,n,gerund,FALSE,NA,NA,NA
check,check,check,v,NA,FALSE,NA,NA,NA
check,check,check,part,NA,FALSE,NA,NA,NA
checking,check,check,n,gerund,FALSE,NA,NA,NA
checking,check,check,v,NA,FALSE,NA,NA,NA
checking,check,check,part,NA,FALSE,NA,NA,NA
checking,checking,NA,NA,NA,FALSE,NA,NA,NA
cloud,cloud,cloud,n,NA,TRUE,25,outside,nouns
cloud,cloud,cloud,adj,NA,TRUE,25,outside,nouns
cloud,cloud,cloud,v,NA,TRUE,25,outside,nouns
color,color,color,n,NA,FALSE,NA,NA,NA
color,color,color,v,NA,FALSE,NA,NA,NA
color,color,color,part,NA,FALSE,NA,NA,NA
color,color,color,adj,NA,FALSE,NA,NA,NA
cone,cone,cone,n,NA,FALSE,NA,NA,NA
cookies,cookie,cookie,n,NA,TRUE,18,food_drink,nouns
cow,cow,cow,n,NA,TRUE,20,animals,nouns
crayons,crayon,crayon,n,NA,TRUE,23,toys,nouns
crayons,crayon,crayon,v,NA,TRUE,23,toys,nouns
dead,dead,dead,adj,NA,FALSE,NA,NA,NA
deer,deer,deer,n,NA,TRUE,26,animals,nouns
dishes,dish,dish,n,NA,TRUE,27,household,nouns
dishes,dish,dish,v,NA,TRUE,27,household,nouns
drink,drink,drink,n,NA,FALSE,NA,NA,NA
drink,drink,drink,v,NA,FALSE,NA,NA,NA
drink,drink,drink,part,NA,FALSE,NA,NA,NA
driver,driver,NA,NA,NA,FALSE,NA,NA,NA
duck,duck,duck,n,NA,TRUE,17,animals,nouns
duck,duck,duck,adj,NA,TRUE,17,animals,nouns
excuse,excuse,excuse,v,NA,FALSE,NA,NA,NA
excuse,excuse,excuse,n,NA,FALSE,NA,NA,NA
feather,feather,feather,n,NA,FALSE,NA,NA,NA
fell,fall,fall,v,NA,TRUE,23,action_words,verbs
fell,fall,fall,n,NA,TRUE,23,action_words,verbs
fell,fall,fall,part,NA,TRUE,23,action_words,verbs
fell,fell,NA,NA,NA,FALSE,NA,NA,NA
floor,floor,floor,n,NA,FALSE,NA,NA,NA
food,food,food,n,NA,TRUE,23,food_drink,nouns
front,front,front,n,NA,FALSE,NA,NA,NA
front,front,front,adj,NA,FALSE,NA,NA,NA
game,game,game,n,NA,TRUE,26,toys,nouns
game,game,game,v,NA,TRUE,26,toys,nouns
glockenspiel,glockenspiel,glockenspiel,n,NA,FALSE,NA,NA,NA
goldfish,goldfish,goldfish,n,NA,FALSE,NA,NA,NA
grape,grapes,grape,n,NA,TRUE,22,food_drink,nouns
grasshopper,grasshopper,grass+hopper,n,NA,FALSE,NA,NA,NA
guitar,guitar,guitar,n,NA,FALSE,NA,NA,NA
horn,horn,horn,n,NA,FALSE,NA,NA,NA
horn,horn,horn,adj,NA,FALSE,NA,NA,NA
hotel,hotel,hotel,n,NA,FALSE,NA,NA,NA
hug,hug,hug,v,NA,TRUE,22,action_words,verbs
hug,hug,hug,n,NA,TRUE,22,action_words,verbs
hug,hug,hug,part,NA,TRUE,22,action_words,verbs
hug,hug,hug,adj,NA,TRUE,22,action_words,verbs
jump,jump,jump,n,NA,TRUE,23,action_words,verbs
jump,jump,jump,v,NA,TRUE,23,action_words,verbs
jump,jump,jump,part,NA,TRUE,23,action_words,verbs
jump,jump,jump,adj,NA,TRUE,23,action_words,verbs
key,keys,key,n,NA,TRUE,21,household,nouns
key,key,key,v,NA,FALSE,NA,NA,NA
kiss,kiss,kiss,n,NA,TRUE,21,action_words,verbs
kiss,kiss,kiss,part,NA,TRUE,21,action_words,verbs
kiss,kiss,kiss,v,NA,TRUE,21,action_words,verbs
kiss,kiss,kiss,adj,NA,TRUE,21,action_words,verbs
kissing,kiss,kiss,n,NA,TRUE,21,action_words,verbs
kissing,kiss,kiss,part,NA,TRUE,21,action_words,verbs
kissing,kiss,kiss,v,NA,TRUE,21,action_words,verbs
kissing,kiss,kiss,adj,NA,TRUE,21,action_words,verbs
kissing,kissing,NA,NA,NA,FALSE,NA,NA,NA
la,la,la,co,NA,FALSE,NA,NA,NA
la,la,la,sing,NA,FALSE,NA,NA,NA
lady,lady,lady,n,NA,TRUE,27,people,other
macaroni,macaroni,macaroni,n,NA,FALSE,NA,NA,NA
microphone,microphone,microphone,n,NA,FALSE,NA,NA,NA
miss,miss,miss,v,NA,FALSE,NA,NA,NA
miss,miss,miss,part,NA,FALSE,NA,NA,NA
miss,miss,miss,n,prop,FALSE,NA,NA,NA
monster,monster,monster,n,NA,FALSE,NA,NA,NA
near,near,near,prep,NA,FALSE,NA,NA,NA
near,near,near,adj,NA,FALSE,NA,NA,NA
near,near,near,adv,NA,FALSE,NA,NA,NA
near,near,near,v,NA,FALSE,NA,NA,NA
near,near ,NA,NA,NA,FALSE,NA,NA,NA
oink,oink,oink,on,NA,FALSE,NA,NA,NA
old,old,old,adj,NA,TRUE,29,descriptive_words,adjectives
old,old,old,n,prop,TRUE,29,descriptive_words,adjectives
olive,olive,olive,adj,NA,FALSE,NA,NA,NA
olive,olive,olive,n,NA,FALSE,NA,NA,NA
oo,oo,oo,co,NA,FALSE,NA,NA,NA
outside,outside,outside,adv,NA,TRUE,20,places,other
outside,outside,outside,adj,NA,TRUE,20,places,other
outside,outside,outside,n,NA,TRUE,20,places,other
outside,outside,outside,prep,NA,TRUE,20,places,other
owl,owl,owl,n,NA,TRUE,24,animals,nouns
peoples,people,NA,NA,NA,TRUE,27,people,other
plant,plant,plant,n,NA,TRUE,26,household,nouns
plant,plant,plant,v,NA,TRUE,26,household,nouns
plant,plant,plant,part,NA,TRUE,26,household,nouns
potty,potty,NA,NA,NA,TRUE,21,furniture_rooms,nouns
reading,read,read,part,NA,TRUE,22,action_words,verbs
reading,read,read,v,NA,TRUE,22,action_words,verbs
reading,read,read,n,gerund,TRUE,22,action_words,verbs
reading,reading,NA,NA,NA,FALSE,NA,NA,NA
says,say,say,v,NA,TRUE,27,action_words,verbs
says,say,say,co,NA,TRUE,27,action_words,verbs
says,say,say,part,NA,TRUE,27,action_words,verbs
says,say,say,n,gerund,TRUE,27,action_words,verbs
sing,sing,sing,v,NA,TRUE,24,action_words,verbs
sing,sing,sing,part,NA,TRUE,24,action_words,verbs
sing,sing,sing,n,gerund,TRUE,24,action_words,verbs
sit,sit,sit,v,NA,TRUE,22,action_words,verbs
sit,sit,sit,part,NA,TRUE,22,action_words,verbs
sit,sit,sit,n,gerund,TRUE,22,action_words,verbs
